print_serial,design,print_location,hardware,layout,material,color,feature_category,feature_class,feature_id,feature_category_class,material_color,part_id,print_x_mm,print_y_mm,CAD_mm,measure_mm,DFT_mm,print_dist_from_origin_mm,thermal_cure
KR700BYB,bracket,16,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_16,42,24,15,14.74415408,-0.255845925,48.37354649,FALSE
KR700BYB,bracket,16,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_16,42,24,2,2.150444479,0.150444479,48.37354649,FALSE
KR700BYB,bracket,17,1,1,UMA,gray,center,dist_length,bracket_dist_mm_c,center_dist_length,UMA_gray,KR700BYB_17,63,24,15,14.83544538,-0.16455462,67.41661516,FALSE
KR700BYB,bracket,17,1,1,UMA,gray,height,height,bracket_height_mm,height_height,UMA_gray,KR700BYB_17,63,24,8,7.87463755,-0.12536245,67.41661516,FALSE
KR700BYB,bracket,17,1,1,UMA,gray,inner,dia,bracket_inner_dia_mm_a,inner_dia,UMA_gray,KR700BYB_17,63,24,2.5,2.202738589,-0.297261411,67.41661516,FALSE
KR700BYB,bracket,17,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_17,63,24,15,14.76281266,-0.23718734,67.41661516,FALSE
KR700BYB,bracket,17,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_17,63,24,2,2.150451869,0.150451869,67.41661516,FALSE
KR700BYB,bracket,18,1,1,UMA,gray,center,dist_length,bracket_dist_mm_c,center_dist_length,UMA_gray,KR700BYB_18,84,24,15,14.96226544,-0.03773456,87.36131867,FALSE
KR700BYB,bracket,18,1,1,UMA,gray,height,height,bracket_height_mm,height_height,UMA_gray,KR700BYB_18,84,24,8,7.811359727,-0.188640273,87.36131867,FALSE
KR700BYB,bracket,18,1,1,UMA,gray,inner,dia,bracket_inner_dia_mm_a,inner_dia,UMA_gray,KR700BYB_18,84,24,2.5,2.196414873,-0.303585127,87.36131867,FALSE
KR700BYB,bracket,18,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_18,84,24,15,14.7445719,-0.2554281,87.36131867,FALSE
KR700BYB,bracket,18,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_18,84,24,2,2.18206685,0.18206685,87.36131867,FALSE
KR700BYB,bracket,25,1,1,UMA,gray,center,dist_length,bracket_dist_mm_c,center_dist_length,UMA_gray,KR700BYB_25,42,0,15,14.89287885,-0.10712115,42,FALSE
KR700BYB,bracket,25,1,1,UMA,gray,height,height,bracket_height_mm,height_height,UMA_gray,KR700BYB_25,42,0,8,7.774464717,-0.225535283,42,FALSE
KR700BYB,bracket,25,1,1,UMA,gray,inner,dia,bracket_inner_dia_mm_a,inner_dia,UMA_gray,KR700BYB_25,42,0,2.5,2.236464698,-0.263535302,42,FALSE
KR700BYB,bracket,25,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_25,42,0,15,14.72609076,-0.27390924,42,FALSE
KR700BYB,bracket,25,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_25,42,0,2,2.161015327,0.161015327,42,FALSE
KR700BYB,bracket,26,1,1,UMA,gray,center,dist_length,bracket_dist_mm_c,center_dist_length,UMA_gray,KR700BYB_26,63,0,15,14.94057823,-0.05942177,63,FALSE
KR700BYB,bracket,26,1,1,UMA,gray,height,height,bracket_height_mm,height_height,UMA_gray,KR700BYB_26,63,0,8,7.758682502,-0.241317498,63,FALSE
KR700BYB,bracket,26,1,1,UMA,gray,inner,dia,bracket_inner_dia_mm_a,inner_dia,UMA_gray,KR700BYB_26,63,0,2.5,2.194307022,-0.305692978,63,FALSE
KR700BYB,bracket,26,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_26,63,0,15,14.69410555,-0.305894455,63,FALSE
KR700BYB,bracket,26,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_26,63,0,2,2.139914197,0.139914197,63,FALSE
KR700BYB,bracket,27,1,1,UMA,gray,center,dist_length,bracket_dist_mm_c,center_dist_length,UMA_gray,KR700BYB_27,84,0,15,14.86301095,-0.13698905,84,FALSE
KR700BYB,bracket,27,1,1,UMA,gray,height,height,bracket_height_mm,height_height,UMA_gray,KR700BYB_27,84,0,8,7.790303162,-0.209696838,84,FALSE
KR700BYB,bracket,27,1,1,UMA,gray,inner,dia,bracket_inner_dia_mm_a,inner_dia,UMA_gray,KR700BYB_27,84,0,2.5,2.025676316,-0.474323684,84,FALSE
KR700BYB,bracket,27,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_27,84,0,15,14.73631186,-0.263688145,84,FALSE
KR700BYB,bracket,27,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_27,84,0,2,2.145191705,0.145191705,84,FALSE
KR700BYB,bracket,34,1,1,UMA,gray,center,dist_length,bracket_dist_mm_c,center_dist_length,UMA_gray,KR700BYB_34,42,-24,15,14.88380928,-0.11619072,48.37354649,FALSE
KR700BYB,bracket,34,1,1,UMA,gray,height,height,bracket_height_mm,height_height,UMA_gray,KR700BYB_34,42,-24,8,7.800896874,-0.199103126,48.37354649,FALSE
KR700BYB,bracket,34,1,1,UMA,gray,inner,dia,bracket_inner_dia_mm_a,inner_dia,UMA_gray,KR700BYB_34,42,-24,2.5,2.244896266,-0.255103734,48.37354649,FALSE
KR700BYB,bracket,34,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_34,42,-24,15,14.66242628,-0.337573725,48.37354649,FALSE
KR700BYB,bracket,34,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_34,42,-24,2,2.166334112,0.166334112,48.37354649,FALSE
KR700BYB,bracket,35,1,1,UMA,gray,center,dist_length,bracket_dist_mm_c,center_dist_length,UMA_gray,KR700BYB_35,63,-24,15,14.79849382,-0.20150618,67.41661516,FALSE
KR700BYB,bracket,35,1,1,UMA,gray,height,height,bracket_height_mm,height_height,UMA_gray,KR700BYB_35,63,-24,8,7.769233783,-0.230766217,67.41661516,FALSE
KR700BYB,bracket,35,1,1,UMA,gray,inner,dia,bracket_inner_dia_mm_a,inner_dia,UMA_gray,KR700BYB_35,63,-24,2.5,2.107883817,-0.392116183,67.41661516,FALSE
KR700BYB,bracket,35,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_35,63,-24,15,14.63867896,-0.361321045,67.41661516,FALSE
KR700BYB,bracket,35,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_35,63,-24,2,2.229512261,0.229512261,67.41661516,FALSE
KR700BYB,bracket,36,1,1,UMA,gray,center,dist_length,bracket_dist_mm_c,center_dist_length,UMA_gray,KR700BYB_36,84,-24,15,14.89219917,-0.10780083,87.36131867,FALSE
KR700BYB,bracket,36,1,1,UMA,gray,height,height,bracket_height_mm,height_height,UMA_gray,KR700BYB_36,84,-24,8,7.758661122,-0.241338878,87.36131867,FALSE
KR700BYB,bracket,36,1,1,UMA,gray,inner,dia,bracket_inner_dia_mm_a,inner_dia,UMA_gray,KR700BYB_36,84,-24,2.5,2.036215735,-0.463784265,87.36131867,FALSE
KR700BYB,bracket,36,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_36,84,-24,15,14.66509673,-0.334903275,87.36131867,FALSE
KR700BYB,bracket,36,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_36,84,-24,2,2.213695912,0.213695912,87.36131867,FALSE
KR700BYB,bracket,43,1,1,UMA,gray,center,dist_length,bracket_dist_mm_c,center_dist_length,UMA_gray,KR700BYB_43,42,-48,15,14.85201984,-0.14798016,63.78087488,FALSE
KR700BYB,bracket,43,1,1,UMA,gray,height,height,bracket_height_mm,height_height,UMA_gray,KR700BYB_43,42,-48,8,7.695433718,-0.304566282,63.78087488,FALSE
KR700BYB,bracket,43,1,1,UMA,gray,inner,dia,bracket_inner_dia_mm_a,inner_dia,UMA_gray,KR700BYB_43,42,-48,2.5,2.015136897,-0.484863103,63.78087488,FALSE
KR700BYB,bracket,43,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_43,42,-48,15,14.62830726,-0.37169274,63.78087488,FALSE
KR700BYB,bracket,43,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_43,42,-48,2,2.234849093,0.234849093,63.78087488,FALSE
KR700BYB,bracket,44,1,1,UMA,gray,center,dist_length,bracket_dist_mm_c,center_dist_length,UMA_gray,KR700BYB_44,63,-48,15,14.82534514,-0.17465486,79.20227269,FALSE
KR700BYB,bracket,44,1,1,UMA,gray,height,height,bracket_height_mm,height_height,UMA_gray,KR700BYB_44,63,-48,8,7.695457159,-0.304542841,79.20227269,FALSE
KR700BYB,bracket,44,1,1,UMA,gray,inner,dia,bracket_inner_dia_mm_a,inner_dia,UMA_gray,KR700BYB_44,63,-48,2.5,2.00670533,-0.49329467,79.20227269,FALSE
KR700BYB,bracket,44,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_44,63,-48,15,14.67293863,-0.32706137,79.20227269,FALSE
KR700BYB,bracket,44,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_44,63,-48,2,2.234823744,0.234823744,79.20227269,FALSE
KR700BYB,bracket,45,1,1,UMA,gray,center,dist_length,bracket_dist_mm_c,center_dist_length,UMA_gray,KR700BYB_45,84,-48,15,14.83855982,-0.16144018,96.74709298,FALSE
KR700BYB,bracket,45,1,1,UMA,gray,height,height,bracket_height_mm,height_height,UMA_gray,KR700BYB_45,84,-48,8,7.700718503,-0.299281497,96.74709298,FALSE
KR700BYB,bracket,45,1,1,UMA,gray,inner,dia,bracket_inner_dia_mm_a,inner_dia,UMA_gray,KR700BYB_45,84,-48,2.5,2.093128695,-0.406871305,96.74709298,FALSE
KR700BYB,bracket,45,1,1,UMA,gray,inner,length,bracket_inner_length_mm_b,inner_length,UMA_gray,KR700BYB_45,84,-48,15,14.69410779,-0.30589221,96.74709298,FALSE
KR700BYB,bracket,45,1,1,UMA,gray,outer,thick,bracket_thick_mm_a,outer_thick,UMA_gray,KR700BYB_45,84,-48,2,2.213750167,0.213750167,96.74709298,FALSE
KR700BYB,clip,1,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_1,-84,48,8,7.827166235,-0.172833765,96.74709298,FALSE
KR700BYB,clip,1,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_1,-84,48,6.3,6.131017395,-0.168982605,96.74709298,FALSE
KR700BYB,clip,1,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_1,-84,48,4,4.169394255,0.169394255,96.74709298,FALSE
KR700BYB,clip,1,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_1,-84,48,1,1.101666723,0.101666723,96.74709298,FALSE
KR700BYB,clip,1,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_1,-84,48,6,6.077550834,0.077550834,96.74709298,FALSE
KR700BYB,clip,2,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_2,-63,48,8,7.885178292,-0.114821708,79.20227269,FALSE
KR700BYB,clip,2,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_2,-63,48,6.3,5.890564299,-0.409435701,79.20227269,FALSE
KR700BYB,clip,2,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_2,-63,48,4,4.07032378,0.07032378,79.20227269,FALSE
KR700BYB,clip,2,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_2,-63,48,1,1.096385741,0.096385741,79.20227269,FALSE
KR700BYB,clip,2,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_2,-63,48,6,6.093381845,0.093381845,79.20227269,FALSE
KR700BYB,clip,3,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_3,-42,48,8,7.84304537,-0.15695463,63.78087488,FALSE
KR700BYB,clip,3,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_3,-42,48,6.3,6.143012186,-0.156987814,63.78087488,FALSE
KR700BYB,clip,3,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_3,-42,48,4,4.053460645,0.053460645,63.78087488,FALSE
KR700BYB,clip,3,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_3,-42,48,1,1.075299522,0.075299522,63.78087488,FALSE
KR700BYB,clip,3,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_3,-42,48,6,6.109188933,0.109188933,63.78087488,FALSE
KR700BYB,clip,10,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_10,-84,24,8,7.853697727,-0.146302273,87.36131867,FALSE
KR700BYB,clip,10,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_10,-84,24,6.3,6.051624078,-0.248375922,87.36131867,FALSE
KR700BYB,clip,10,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_10,-84,24,4,4.323269838,0.323269838,87.36131867,FALSE
KR700BYB,clip,10,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_10,-84,24,1,1.112210862,0.112210862,87.36131867,FALSE
KR700BYB,clip,10,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_10,-84,24,6,6.114477873,0.114477873,87.36131867,FALSE
KR700BYB,clip,11,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_11,-63,24,8,7.843026475,-0.156973525,67.41661516,FALSE
KR700BYB,clip,11,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_11,-63,24,6.3,6.177049729,-0.122950271,67.41661516,FALSE
KR700BYB,clip,11,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_11,-63,24,4,4.106157741,0.106157741,67.41661516,FALSE
KR700BYB,clip,11,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_11,-63,24,1,1.085848226,0.085848226,67.41661516,FALSE
KR700BYB,clip,11,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_11,-63,24,6,6.077615697,0.077615697,67.41661516,FALSE
KR700BYB,clip,12,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_12,-42,24,8,7.827269284,-0.172730716,48.37354649,FALSE
KR700BYB,clip,12,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_12,-42,24,6.3,6.156199478,-0.143800522,48.37354649,FALSE
KR700BYB,clip,12,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_12,-42,24,4,4.190473093,0.190473093,48.37354649,FALSE
KR700BYB,clip,12,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_12,-42,24,1,1.096380791,0.096380791,48.37354649,FALSE
KR700BYB,clip,12,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_12,-42,24,6,6.082832761,0.082832761,48.37354649,FALSE
KR700BYB,clip,19,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_19,-84,0,8,7.85360203,-0.14639797,84,FALSE
KR700BYB,clip,19,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_19,-84,0,6.3,6.1288712,-0.1711288,84,FALSE
KR700BYB,clip,19,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_19,-84,0,4,4.50033195,0.50033195,84,FALSE
KR700BYB,clip,19,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_19,-84,0,1,1.080567601,0.080567601,84,FALSE
KR700BYB,clip,19,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_19,-84,0,6,6.204228456,0.204228456,84,FALSE
KR700BYB,clip,20,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_20,-63,0,8,7.885244713,-0.114755287,63,FALSE
KR700BYB,clip,20,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_20,-63,0,6.3,6.158037679,-0.141962321,63,FALSE
KR700BYB,clip,20,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_20,-63,0,4,4.118804851,0.118804851,63,FALSE
KR700BYB,clip,20,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_20,-63,0,1,1.128010284,0.128010284,63,FALSE
KR700BYB,clip,20,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_20,-63,0,6,6.161897479,0.161897479,63,FALSE
KR700BYB,clip,21,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_21,-42,0,8,7.806091882,-0.193908118,42,FALSE
KR700BYB,clip,21,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_21,-42,0,6.3,6.165228835,-0.134771165,42,FALSE
KR700BYB,clip,21,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_21,-42,0,4,4.276896137,0.276896137,42,FALSE
KR700BYB,clip,21,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_21,-42,0,1,1.112193982,0.112193982,42,FALSE
KR700BYB,clip,21,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_21,-42,0,6,6.114466308,0.114466308,42,FALSE
KR700BYB,clip,28,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_28,-84,-24,8,7.811406216,-0.188593784,87.36131867,FALSE
KR700BYB,clip,28,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_28,-84,-24,6.3,6.017678772,-0.282321228,87.36131867,FALSE
KR700BYB,clip,28,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_28,-84,-24,4,4.346456367,0.346456367,87.36131867,FALSE
KR700BYB,clip,28,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_28,-84,-24,1,1.19133997,0.19133997,87.36131867,FALSE
KR700BYB,clip,28,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_28,-84,-24,6,6.351716118,0.351716118,87.36131867,FALSE
KR700BYB,clip,29,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_29,-63,-24,8,7.806124089,-0.193875911,67.41661516,FALSE
KR700BYB,clip,29,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_29,-63,-24,6.3,6.120050412,-0.179949588,67.41661516,FALSE
KR700BYB,clip,29,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_29,-63,-24,4,4.371750909,0.371750909,67.41661516,FALSE
KR700BYB,clip,29,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_29,-63,-24,1,1.159631021,0.159631021,67.41661516,FALSE
KR700BYB,clip,29,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_29,-63,-24,6,6.219848586,0.219848586,67.41661516,FALSE
KR700BYB,clip,30,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_30,-42,-24,8,7.785067286,-0.214932714,48.37354649,FALSE
KR700BYB,clip,30,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_30,-42,-24,6.3,6.174818127,-0.125181873,48.37354649,FALSE
KR700BYB,clip,30,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_30,-42,-24,4,4.118804851,0.118804851,48.37354649,FALSE
KR700BYB,clip,30,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_30,-42,-24,1,1.117463046,0.117463046,48.37354649,FALSE
KR700BYB,clip,30,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_30,-42,-24,6,6.178067356,0.178067356,48.37354649,FALSE
KR700BYB,clip,37,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_37,-84,-48,8,7.784999683,-0.215000317,96.74709298,FALSE
KR700BYB,clip,37,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_37,-84,-48,6.3,5.956101897,-0.343898103,96.74709298,FALSE
KR700BYB,clip,37,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_37,-84,-48,4,4.302191,0.302191,96.74709298,FALSE
KR700BYB,clip,37,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_37,-84,-48,1,1.244096548,0.244096548,96.74709298,FALSE
KR700BYB,clip,37,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_37,-84,-48,6,6.367667784,0.367667784,96.74709298,FALSE
KR700BYB,clip,38,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_38,-63,-48,8,7.795565052,-0.204434948,79.20227269,FALSE
KR700BYB,clip,38,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_38,-63,-48,6.3,6.02256705,-0.27743295,79.20227269,FALSE
KR700BYB,clip,38,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_38,-63,-48,4,4.397045772,0.397045772,79.20227269,FALSE
KR700BYB,clip,38,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_38,-63,-48,1,1.207075084,0.207075084,79.20227269,FALSE
KR700BYB,clip,38,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_38,-63,-48,6,6.267309597,0.267309597,79.20227269,FALSE
KR700BYB,clip,39,1,1,UMA,gray,height,height,clip_height_mm,height_height,UMA_gray,KR700BYB_39,-42,-48,8,7.748166683,-0.251833317,63.78087488,FALSE
KR700BYB,clip,39,1,1,UMA,gray,inner,length,clip_inner_length_mm_c,inner_length,UMA_gray,KR700BYB_39,-42,-48,6.3,6.161101525,-0.138898475,63.78087488,FALSE
KR700BYB,clip,39,1,1,UMA,gray,outer,dia,clip_outer_dia_mm_c,outer_dia,UMA_gray,KR700BYB_39,-42,-48,4,4.15253112,0.15253112,63.78087488,FALSE
KR700BYB,clip,39,1,1,UMA,gray,outer,thick,clip_thick_mm_a,outer_thick,UMA_gray,KR700BYB_39,-42,-48,1,1.159758518,0.159758518,63.78087488,FALSE
KR700BYB,clip,39,1,1,UMA,gray,outer,thick,clip_thick_mm_b,outer_thick,UMA_gray,KR700BYB_39,-42,-48,6,6.214911383,0.214911383,63.78087488,FALSE
KR700BYB,plug,4,1,1,UMA,gray,center,dist_length,plug_dist_mm_a,center_dist_length,UMA_gray,KR700BYB_4,-21,48,6.2,6.165569174,-0.034430826,52.39274759,FALSE
KR700BYB,plug,4,1,1,UMA,gray,height,height,plug_height_mm,height_height,UMA_gray,KR700BYB_4,-21,48,8,7.80086717,-0.19913283,52.39274759,FALSE
KR700BYB,plug,4,1,1,UMA,gray,inner,dia,plug_inner_dia_mm_c,inner_dia,UMA_gray,KR700BYB_4,-21,48,14,13.74340249,-0.25659751,52.39274759,FALSE
KR700BYB,plug,4,1,1,UMA,gray,outer,length,plug_length_mm_a,outer_length,UMA_gray,KR700BYB_4,-21,48,12,12.08572977,0.08572977,52.39274759,FALSE
KR700BYB,plug,4,1,1,UMA,gray,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,UMA_gray,KR700BYB_4,-21,48,2,2.11947692,0.11947692,52.39274759,FALSE
KR700BYB,plug,5,1,1,UMA,gray,center,dist_length,plug_dist_mm_a,center_dist_length,UMA_gray,KR700BYB_5,0,48,6.2,6.144707297,-0.055292703,48,FALSE
KR700BYB,plug,5,1,1,UMA,gray,height,height,plug_height_mm,height_height,UMA_gray,KR700BYB_5,0,48,8,7.848293032,-0.151706968,48,FALSE
KR700BYB,plug,5,1,1,UMA,gray,inner,dia,plug_inner_dia_mm_c,inner_dia,UMA_gray,KR700BYB_5,0,48,14,13.78134414,-0.21865586,48,FALSE
KR700BYB,plug,5,1,1,UMA,gray,outer,length,plug_length_mm_a,outer_length,UMA_gray,KR700BYB_5,0,48,12,12.04974685,0.04974685,48,FALSE
KR700BYB,plug,5,1,1,UMA,gray,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,UMA_gray,KR700BYB_5,0,48,2,2.089966675,0.089966675,48,FALSE
KR700BYB,plug,6,1,1,UMA,gray,center,dist_length,plug_dist_mm_a,center_dist_length,UMA_gray,KR700BYB_6,21,48,6.2,6.155165121,-0.044834879,52.39274759,FALSE
KR700BYB,plug,6,1,1,UMA,gray,height,height,plug_height_mm,height_height,UMA_gray,KR700BYB_6,21,48,8,7.800824945,-0.199175055,52.39274759,FALSE
KR700BYB,plug,6,1,1,UMA,gray,inner,dia,plug_inner_dia_mm_c,inner_dia,UMA_gray,KR700BYB_6,21,48,14,13.73497044,-0.26502956,52.39274759,FALSE
KR700BYB,plug,6,1,1,UMA,gray,outer,length,plug_length_mm_a,outer_length,UMA_gray,KR700BYB_6,21,48,12,12.10400837,0.10400837,52.39274759,FALSE
KR700BYB,plug,6,1,1,UMA,gray,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,UMA_gray,KR700BYB_6,21,48,2,2.11209984,0.11209984,52.39274759,FALSE
KR700BYB,plug,13,1,1,UMA,gray,center,dist_length,plug_dist_mm_a,center_dist_length,UMA_gray,KR700BYB_13,-21,24,6.2,6.144490367,-0.055509633,31.89043744,FALSE
KR700BYB,plug,13,1,1,UMA,gray,height,height,plug_height_mm,height_height,UMA_gray,KR700BYB_13,-21,24,8,7.795572323,-0.204427677,31.89043744,FALSE
KR700BYB,plug,13,1,1,UMA,gray,inner,dia,plug_inner_dia_mm_c,inner_dia,UMA_gray,KR700BYB_13,-21,24,14,13.76448133,-0.23551867,31.89043744,FALSE
